id,name,artist,genres,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
3AJwUDP919kvQ9QcozQPxg,Yellow,Coldplay,"['permanent wave', 'pop']",0.429,0.661,11,-7.227,1,0.0281,0.00239,0.000121,0.234,0.285,173.372,266773,4
3USxtqRwSYz57Ewm6wWRMp,Heat Waves,Glass Animals,"['gauze pop', 'indietronica', 'modern rock', 'pov: indie', 'shiver pop']",0.761,0.525,11,-6.9,1,0.0944,0.44,6.7e-06,0.0921,0.531,80.87,238805,4
3JvKfv6T31zO0ini8iNItO,Another Love,Tom Odell,['chill pop'],0.445,0.537,4,-8.532,0,0.04,0.695,1.65e-05,0.0944,0.131,122.769,244360,4
0tgVpDi06FyKpA1z0VMD4v,Perfect,Ed Sheeran,"['pop', 'uk pop']",0.599,0.448,8,-6.312,1,0.0232,0.163,0,0.106,0.168,95.05,263400,3
0u2P5u6lvoDfwTYjAADbn4,lovely (with Khalid),Billie Eilish,"['art pop', 'electropop', 'pop']",0.351,0.296,4,-10.109,0,0.0333,0.934,0,0.095,0.12,115.284,200186,4
5O2P9iiztwhomNh8xkR9lJ,Night Changes,One Direction,"['boy band', 'pop', 'post-teen pop', 'talent show']",0.672,0.52,8,-7.747,1,0.0353,0.859,0,0.115,0.37,120.001,226600,4
1Lo0QY9cvc8sUB2vnIOxDT,Fast Car,Luke Combs,"['contemporary country', 'country']",0.712,0.603,8,-5.52,1,0.0262,0.186,0,0.115,0.67,97.994,265493,4
6I3mqTwhRpn34SLVafSH7G,Ghost,Justin Bieber,"['canadian pop', 'pop']",0.601,0.741,2,-5.569,1,0.0478,0.185,2.91e-05,0.415,0.441,153.96,153190,4
6UelLqGlWMcVH1E5c4H7lY,Watermelon Sugar,Harry Styles,['pop'],0.548,0.816,0,-4.209,1,0.0465,0.122,0,0.335,0.557,95.39,174000,4
21jGcNKet2qwijlDFuPiPb,Circles,Post Malone,"['dfw rap', 'melodic rap', 'pop', 'rap']",0.695,0.762,0,-3.497,1,0.0395,0.192,0.00244,0.0863,0.553,120.042,215280,4
1dGr1c8CrMLDpV6mPbImSI,Lover,Taylor Swift,['pop'],0.359,0.543,7,-7.582,1,0.0919,0.492,1.58e-05,0.118,0.453,68.534,221307,4
4xqrdfXkTW4T0RauPLv3WA,Heather,Conan Gray,"['bedroom pop', 'pop', 'pov: indie']",0.357,0.425,5,-7.301,1,0.0333,0.584,0,0.322,0.27,102.078,198040,3
7qiZfU4dY1lWllzX7mPBI3,Shape of You,Ed Sheeran,"['pop', 'uk pop']",0.825,0.652,1,-3.183,0,0.0802,0.581,0,0.0931,0.931,95.977,233713,4
5uCax9HTNlzGybIStD3vDh,Say You Won't Let Go,James Arthur,"['pop', 'talent show', 'uk pop']",0.358,0.557,10,-7.398,1,0.059,0.695,0,0.0902,0.494,85.043,211467,4
1zB4vmk8tFRmM9UULNzbLB,Thunder,Imagine Dragons,"['modern rock', 'pop', 'rock']",0.605,0.822,0,-4.833,1,0.0438,0.00671,0.134,0.147,0.288,167.997,187147,4
6RUKPb4LETWmmr3iAEQktW,Something Just Like This,The Chainsmokers,"['electropop', 'pop']",0.617,0.635,11,-6.769,0,0.0317,0.0498,1.44e-05,0.164,0.446,103.019,247160,4
75JFxkI2RXiU7L9VXzMkle,The Scientist,Coldplay,"['permanent wave', 'pop']",0.557,0.442,5,-7.224,1,0.0243,0.731,1.46e-05,0.11,0.213,146.277,309600,4
3jjujdWJ72nww5eGnfs2E7,Adore You,Harry Styles,['pop'],0.676,0.771,8,-3.675,1,0.0483,0.0237,7e-06,0.102,0.569,99.048,207133,4
2gMXnyrvIjhVBUZwvLZDMP,Before You Go,Lewis Capaldi,"['pop', 'uk pop']",0.459,0.575,3,-4.858,1,0.0573,0.604,0,0.0885,0.183,111.881,215107,4
5oO3drDxtziYU2H1X23ZIp,Love On The Brain,Rihanna,"['barbadian pop', 'pop', 'urban contemporary']",0.509,0.637,4,-4.83,0,0.0471,0.0717,1.08e-05,0.0789,0.378,172.006,224000,3
1mXVgsBdtIVeCLJnSnmtdV,Too Good At Goodbyes,Sam Smith,"['pop', 'uk pop']",0.681,0.372,5,-8.237,1,0.0432,0.64,0,0.169,0.476,91.873,201000,4
1HNkqx9Ahdgi1Ixy2xkKkL,Photograph,Ed Sheeran,"['pop', 'uk pop']",0.614,0.379,4,-10.48,1,0.0476,0.607,0.000464,0.0986,0.201,107.989,258987,4
6nek1Nin9q48AVZcWs9e9D,Paradise,Coldplay,"['permanent wave', 'pop']",0.449,0.585,5,-6.761,1,0.0268,0.0509,8.75e-05,0.0833,0.212,139.631,278719,4
6Qyc6fS4DsZjB2mRW9DsQs,Iris,The Goo Goo Dolls,"['neo mellow', 'permanent wave', 'pop rock', 'post-grunge']",0.315,0.715,11,-8.072,0,0.0362,0.00125,7.97e-06,0.0942,0.497,155.925,289533,3
50kpGaPAhYJ3sGmk6vplg0,Love Yourself,Justin Bieber,"['canadian pop', 'pop']",0.609,0.378,4,-9.828,1,0.438,0.835,0,0.28,0.515,100.418,233720,4
5Ohxk2dO5COHF1krpoPigN,Sign of the Times,Harry Styles,['pop'],0.516,0.595,5,-4.63,1,0.0313,0.0275,0,0.109,0.222,119.972,340707,4
4nVBt6MZDDP6tRVdQTgxJg,Story of My Life,One Direction,"['boy band', 'pop', 'post-teen pop', 'talent show']",0.6,0.663,3,-5.802,1,0.0477,0.225,0,0.119,0.286,121.07,245493,4
7BqBn9nzAq8spo5e7cZ0dJ,Just the Way You Are,Bruno Mars,"['dance pop', 'pop']",0.635,0.841,5,-5.379,1,0.0422,0.0134,0,0.0622,0.424,109.021,220734,4
34gCuhDGsG4bRPIf9bb02f,Thinking out Loud,Ed Sheeran,"['pop', 'uk pop']",0.781,0.445,2,-6.061,1,0.0295,0.474,0,0.184,0.591,78.998,281560,4
7LVHVU3tWfcxj5aiPFEW4Q,Fix You,Coldplay,"['permanent wave', 'pop']",0.209,0.417,3,-8.74,1,0.0338,0.164,0.00196,0.113,0.124,138.178,295533,4
5Nm9ERjJZ5oyfXZTECKmRt,Stay With Me,Sam Smith,"['pop', 'uk pop']",0.418,0.42,0,-6.444,1,0.0414,0.588,6.39e-05,0.11,0.184,84.094,172724,4
4HlFJV71xXKIGcU3kRyttv,"Hey, Soul Sister",Train,"['dance pop', 'neo mellow', 'pop', 'pop rock']",0.673,0.886,1,-4.44,0,0.0431,0.185,0,0.0826,0.795,97.012,216773,4
45bE4HXI0AwGZXfZtMp8JR,you broke me first,Tate McRae,"['alt z', 'pop']",0.667,0.373,4,-9.389,1,0.05,0.785,0,0.0906,0.0823,124.148,169266,4
77loZpT5Y5PRP1S451P9Yz,The Reason,Hoobastank,"['alternative metal', 'funk metal', 'nu metal', 'pop rock', 'post-grunge']",0.472,0.671,4,-4.649,1,0.029,0.0129,0,0.159,0.0681,82.952,232800,4
1mKXFLRA179hdOWQBwUk9e,Just Give Me a Reason (feat. Nate Ruess),P!nk,"['dance pop', 'pop']",0.778,0.547,2,-7.273,1,0.0489,0.346,0.000302,0.132,0.441,95.002,242733,4
3FeVmId7tL5YN8B7R3imoM,My Universe,Coldplay,"['permanent wave', 'pop']",0.588,0.701,9,-6.39,1,0.0402,0.00813,0,0.2,0.443,104.988,228000,4
6FZDfxM3a3UCqtzo5pxSLZ,Without Me,Halsey,"['electropop', 'etherpop', 'indie poptimism', 'pop']",0.752,0.488,6,-7.05,1,0.0705,0.297,9.11e-06,0.0936,0.533,136.041,201661,4
4l0Mvzj72xxOpRrp6h8nHi,Lose You To Love Me,Selena Gomez,"['pop', 'post-teen pop']",0.488,0.343,4,-8.985,1,0.0436,0.556,0,0.21,0.0978,102.819,206459,4
0EcQcdcbQeVJn9fknj44Be,I Like Me Better,Lauv,['pop'],0.753,0.505,9,-7.621,1,0.255,0.534,2.58e-06,0.104,0.419,91.972,197437,4
5kqIPrATaCc2LqxVWzQGbk,7 Years,Lukas Graham,"['danish pop', 'scandipop']",0.765,0.473,10,-5.829,1,0.0514,0.287,0,0.391,0.34,119.992,237300,4
2iuZJX9X9P0GKaE93xcPjk,Sugar,Maroon 5,['pop'],0.748,0.788,1,-7.055,1,0.0334,0.0591,0,0.0863,0.884,120.076,235493,4
3FAJ6O0NOHQV8Mc5Ri6ENp,Heartbreak Anniversary,Giveon,['r&b'],0.449,0.465,0,-8.964,1,0.0791,0.524,1.02e-06,0.303,0.543,89.087,198371,3
73CMRj62VK8nUS4ezD2wvi,Set Fire to the Rain,Adele,"['british soul', 'pop', 'pop soul', 'uk pop']",0.603,0.67,2,-3.882,0,0.0249,0.00408,1.68e-06,0.112,0.446,107.993,242974,4
5hnyJvgoWiQUYZttV4wXy6,Chasing Cars,Snow Patrol,"['irish rock', 'modern rock', 'neo mellow', 'permanent wave', 'pop rock']",0.56,0.595,9,-4.53,1,0.0274,0.199,6.47e-05,0.132,0.144,104.011,267960,4
5r43qanLhUCdBj8HN3fa6B,Sunshine,OneRepublic,"['piano rock', 'pop']",0.697,0.875,5,-4.621,1,0.034,0.137,0,0.28,0.774,140.069,163855,4
22vgEDb5hykfaTwLuskFGD,Sucker,Jonas Brothers,"['boy band', 'pop']",0.842,0.734,1,-5.065,0,0.0588,0.0427,0,0.106,0.952,137.958,181027,4
0AS63m1wHv9n4VVRizK6Hc,Mercy,Shawn Mendes,"['canadian pop', 'pop', 'viral pop']",0.555,0.662,11,-4.952,0,0.0827,0.125,0,0.111,0.356,148.128,208733,4
4HBZA5flZLE435QTztThqH,Stuck with U (with Justin Bieber),Ariana Grande,['pop'],0.597,0.45,8,-6.658,1,0.0418,0.223,0,0.382,0.537,178.765,228482,3
2vwlzO0Qp8kfEtzTsCXfyE,Wrecking Ball,Miley Cyrus,['pop'],0.53,0.422,5,-6.262,1,0.0342,0.407,0,0.107,0.349,119.964,221360,4
3JvrhDOgAt6p7K8mDyZwRd,Riptide,Vance Joy,"['folk-pop', 'modern rock']",0.484,0.731,1,-6.694,1,0.0379,0.431,0,0.151,0.51,101.654,204280,4
1EzrEOXmMH3G43AXT1y7pA,I'm Yours,Jason Mraz,"['acoustic pop', 'dance pop', 'neo mellow', 'pop']",0.703,0.444,11,-9.331,1,0.0417,0.559,0,0.0973,0.712,150.96,242947,4
2BOqDYLOJBiMOXShCV1neZ,Dancing On My Own,Calum Scott,['pop'],0.681,0.174,1,-8.745,1,0.0315,0.837,3.35e-05,0.0983,0.231,112.672,260285,4
4cktbXiXOapiLBMprHFErI,Memories,Maroon 5,['pop'],0.775,0.327,11,-7.241,1,0.0557,0.841,0,0.0821,0.595,91.05,189486,4
1c8gk2PeTE04A1pIDH9YMk,Rolling in the Deep,Adele,"['british soul', 'pop', 'pop soul', 'uk pop']",0.73,0.769,8,-5.114,1,0.0298,0.138,0,0.0473,0.507,104.948,228093,4
5xEM5hIgJ1jjgcEBfpkt2F,Complicated,Avril Lavigne,"['canadian pop', 'candy pop', 'pop']",0.585,0.776,5,-5.898,1,0.0459,0.0572,7.74e-06,0.3,0.427,77.987,244507,4
5Hroj5K7vLpIG4FNCRIjbP,Best Day Of My Life,American Authors,"['modern rock', 'pop rock']",0.673,0.902,2,-2.392,1,0.0346,0.0591,0.000262,0.0558,0.538,100.012,194240,4
35ovElsgyAtQwYPYnZJECg,Lift Me Up - From Black Panther: Wakanda Forever - Music From and Inspired By,Rihanna,"['barbadian pop', 'pop', 'urban contemporary']",0.247,0.299,9,-6.083,1,0.0315,0.899,0,0.131,0.172,177.115,196520,4
6ECp64rv50XVz93WvxXMGF,This Love,Maroon 5,['pop'],0.712,0.862,5,-4.612,0,0.0378,0.0525,0,0.093,0.809,95.051,206200,4
2dLLR6qlu5UJ5gk0dKz0h3,Royals,Lorde,"['art pop', 'metropopolis', 'nz pop', 'pop']",0.674,0.428,7,-9.504,1,0.122,0.121,0,0.132,0.337,84.878,190185,4
09IStsImFySgyp0pIQdqAc,The Middle,Zedd,"['complextro', 'edm', 'german techno', 'pop', 'pop dance']",0.753,0.657,7,-3.061,1,0.0449,0.171,0,0.112,0.437,107.01,184732,4
6YvqWjhGD8mB5QXcbcUKtx,Love Story (Taylor’s Version),Taylor Swift,['pop'],0.627,0.792,2,-4.311,1,0.031,0.13,3.97e-06,0.0845,0.415,119.054,235767,4
1zwMYTA5nlNjZxYrvBB2pV,Someone Like You,Adele,"['british soul', 'pop', 'pop soul', 'uk pop']",0.556,0.319,9,-8.251,1,0.0281,0.893,0,0.0996,0.294,135.187,285240,4
2UikqkwBv7aIvlixeVXHWt,You Should Probably Leave,Chris Stapleton,"['contemporary country', 'outlaw country']",0.602,0.477,9,-8.425,1,0.032,0.268,3.1e-05,0.173,0.552,183.89,213493,4
0TK2YIli7K1leLovkQiNik,Señorita,Shawn Mendes,"['canadian pop', 'pop', 'viral pop']",0.759,0.54,9,-6.039,0,0.0287,0.037,0,0.0945,0.75,116.947,190960,4
2TeLIzFBe3hxkPR5FIQZut,Like I Can,Sam Smith,"['pop', 'uk pop']",0.656,0.627,7,-6.627,0,0.0379,0.343,2.17e-05,0.124,0.481,99.933,167066,4
2nGFzvICaeEWjIrBrL2RAx,Put Your Records On,Corinne Bailey Rae,"['british soul', 'neo soul', 'pop soul', 'soul']",0.739,0.511,9,-7.844,1,0.0362,0.167,1.34e-06,0.133,0.542,96.038,215360,4
4llK75pXNWZz6KAho2Gp16,She Will Be Loved - Radio Mix,Maroon 5,['pop'],0.651,0.663,0,-5.569,0,0.0281,0.228,0,0.0994,0.465,102.0,259453,4
5DqdesEfbRyOlSS3Tf6c29,It's You,Ali Gatie,['canadian hip hop'],0.732,0.463,11,-6.972,0,0.0287,0.374,0,0.194,0.397,95.971,212607,4
2hKdd3qO7cWr2Jo0Bcs0MA,Drops of Jupiter (Tell Me),Train,"['dance pop', 'neo mellow', 'pop', 'pop rock']",0.481,0.638,0,-5.862,1,0.0276,0.153,0,0.154,0.497,79.064,259933,4
1Xi84slp6FryDSCbzq4UCD,Arcade,Duncan Laurence,['dutch pop'],0.45,0.329,9,-12.603,0,0.0441,0.818,0.00109,0.135,0.266,71.884,183624,3
0lx2cLdOt3piJbcaXIV74f,willow,Taylor Swift,['pop'],0.392,0.574,7,-9.195,1,0.17,0.833,0.00179,0.145,0.529,81.112,214707,4
3EPXxR3ImUwfayaurPi3cm,Be Alright,Dean Lewis,['australian pop'],0.553,0.586,11,-6.319,1,0.0362,0.697,0,0.0813,0.443,126.684,196373,4
0wI7QkCcs8FUQE1OkXUIqd,Scars To Your Beautiful,Alessia Cara,"['canadian contemporary r&b', 'canadian pop', 'pop']",0.573,0.739,0,-5.74,1,0.129,0.0285,0,0.111,0.451,97.085,230240,4
4esOae7i4rqTbAu9o5Pxco,Girl on Fire,Alicia Keys,"['neo soul', 'pop', 'r&b']",0.482,0.706,9,-5.762,1,0.0607,0.135,0.00106,0.105,0.144,92.513,224920,4
2YlZnw2ikdb837oKMKjBkW,Like I'm Gonna Lose You (feat. John Legend),Meghan Trainor,"['hip pop', 'pop']",0.63,0.53,0,-7.259,1,0.0434,0.4,0,0.177,0.417,108.038,225053,3
009ImBOrIUlWgla8U05RAC,Unconditionally,Katy Perry,['pop'],0.432,0.725,7,-4.862,1,0.0431,0.00273,0,0.208,0.353,128.902,228879,4
3yMC1KsTwh0ceXdIe4QQAQ,Fingers Crossed,Lauren Spencer Smith,"['alt z', 'gen z singer-songwriter']",0.56,0.473,5,-7.23,1,0.0533,0.618,0,0.31,0.441,109.414,175345,4
2kJwzbxV2ppxnQoYw4GLBZ,If the World Was Ending (feat. Julia Michaels),JP Saxe,"['alt z', 'canadian contemporary r&b']",0.464,0.473,1,-10.086,1,0.129,0.866,0,0.109,0.604,75.801,208687,4
50Td3qilgs8BLtv8mHyT1t,Control,Zoe Wees,['german pop'],0.599,0.465,4,-4.95,1,0.0314,0.643,1.57e-06,0.149,0.0678,113.82,230880,4
4w1lzcaoZ1IC2K5TwjalRP,A Thousand Miles,Vanessa Carlton,"['lilith', 'neo mellow', 'piano rock', 'pop rock', 'post-teen pop']",0.56,0.825,11,-3.862,1,0.0379,0.323,0,0.161,0.268,94.931,237493,4
37f4ITSlgPX81ad2EvmVQr,Fight Song,Rachel Platten,"['post-teen pop', 'viral pop']",0.564,0.714,7,-4.987,1,0.129,0.0549,0,0.155,0.33,175.924,204013,4
3goSVuTt3fDYDP6kRnFwuL,Take A Bow,Rihanna,"['barbadian pop', 'pop', 'urban contemporary']",0.697,0.467,9,-7.536,1,0.0715,0.248,0,0.0941,0.572,82.082,229413,4
6sy3LkhNFjJWlaeSMNwQ62,Counting Stars,OneRepublic,"['piano rock', 'pop']",0.664,0.705,1,-4.972,0,0.0382,0.0654,0,0.115,0.477,122.017,257840,4
135Lf4Q0CzlMNfOxbEUsLH,GHOST TOWN,Benson Boone,[],0.391,0.335,0,-10.064,1,0.0763,0.389,0,0.102,0.116,174.185,193733,3
2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)",Dan + Shay,"['contemporary country', 'country', 'country road']",0.654,0.63,10,-4.644,1,0.0259,0.153,0,0.111,0.43,89.991,167693,4
3H3r2nKWa3Yk5gt8xgmsEt,This City,Sam Fischer,['australian pop'],0.605,0.377,11,-6.213,1,0.0443,0.733,0,0.0808,0.519,73.877,194853,4
7cA3PnUQDlUyBBwpRozQeo,One Man Band,Old Dominion,"['contemporary country', 'country', 'country road', 'modern country rock']",0.706,0.358,6,-8.331,1,0.0347,0.677,0,0.107,0.478,75.991,186240,4
5jsw9uXEGuKyJzs0boZ1bT,Stitches,Shawn Mendes,"['canadian pop', 'pop', 'viral pop']",0.752,0.754,1,-6.684,1,0.0615,0.0151,0,0.0486,0.755,149.789,206880,4
4JehYebiI9JE8sR8MisGVb,Halo,Beyoncé,"['pop', 'r&b']",0.508,0.72,11,-5.908,0,0.0628,0.272,0,0.0563,0.472,79.983,261640,4
4T6FWA703h6H7zk1FoSARw,New Light,John Mayer,"['neo mellow', 'singer-songwriter']",0.826,0.694,7,-7.862,1,0.0315,0.316,0.0285,0.074,0.852,123.932,217427,4
4wCmqSrbyCgxEXROQE6vtV,Somebody That I Used To Know,Gotye,['australian pop'],0.864,0.495,0,-7.036,1,0.037,0.591,0.000133,0.0992,0.72,129.062,244973,4
